PID,Bucket
55979,Low
393394,Low
203204,Low
119961,Low
374694,Low
259817,Low
387060,Low
381567,Low
81484,Low
238641,Low
92459,Low
19514,Low
136476,Low
218636,Low
420770,Med
446493,Low
220802,Med
206265,Med
422237,Low
358219,Med
295290,Low
60550,Med
431552,Med
389583,Low
365943,Med
30276,Low
64225,Low
58950,Med
307367,Low
280727,Low
156401,Low
195412,Med
425775,Low
102021,Low
106369,Med
245536,Low
64262,Low
40436,Low
259824,Low
436947,Low
415614,Low
166510,Low
174925,Med
285570,Low
263192,Low
400753,Low
266879,Low
232057,Low
331156,Low
314953,Med
185151,Low
420417,Low
154228,Low
27061,Low
326514,Low
160016,Low
113581,Med
370572,Low
92238,Low
155116,Low
372018,Low
89208,Low
136154,Low
250604,Low
288082,Low
295314,Low
280049,Med
127708,Low
91925,Low
167986,Low
175001,Low
280218,Med
438873,Low
108123,Low
330233,Low
69524,Low
397776,Low
96230,Low
344883,Med
112415,Low
25505,Low
27432,Low
277909,Low
152907,Low
75467,Low
173703,Med
183490,Low
398211,Low
88600,Low
70195,Med
34924,Low
289999,Low
107064,Low
417472,Med
270394,Med
104610,Med
147155,Low
177447,Low
198503,Low
140273,Low
98976,Low
189053,Low
92813,Low
400081,Low
168585,Low
245011,Low
184290,Low
367369,Med
224510,Low
100275,Low
65582,Low
259374,Low
127246,Low
379874,Low
127862,Low
175538,Low
357938,Low
81445,Low
343875,Med
68836,Low
135216,Med
146339,Low
290995,Med
451442,Low
394126,Low
195763,Med
147537,Low
394789,Low
137974,Low
147149,Low
43222,Low
99378,Low
61028,Low
39341,Low
57814,Med
75623,Low
70310,Low
361695,Low
177590,Med
424257,Low
371539,Low
18058,Low
373423,Low
401321,Low
246997,Low
110695,Med
218726,Low
246923,Low
50348,Low
346866,Low
254350,Med
37488,Low
44539,Low
53670,Low
217157,Low
448617,Med
162568,Low
305700,Low
367166,Low
38529,Med
113240,Med
378446,Low
58866,Low
35023,Low
100331,Low
225651,Med
226335,Low
360109,Low
191984,Low
276940,Low
368900,Low
224572,Med
443183,Low
131080,Low
201141,Low
194693,Low
405845,Low
372532,Med
203302,Low
359991,Low
396517,Low
378654,Low
113106,Low
195498,Med
75841,Low
221446,Low
183905,Med
172065,Low
252603,Low
171532,Med
380541,Low
223107,Med
107053,Low
441091,Low
138727,Low
151148,Low
78265,Low
41990,Low
232444,Low
165922,Med
105633,Low
40826,Low
54147,Low
387609,Low
127629,Low
35559,Low
388449,Med
143912,Low
165638,Low
221526,Med
449090,Med
341289,Low
163286,Low
448064,Low
295283,Low
378024,Low
164942,Low
21042,Low
393628,Low
42303,Med
194275,Low
131109,Low
446993,Med
110657,Low
293376,Low
424073,Low
219140,Low
146735,Low
243731,Med
112732,Low
78623,Med
280993,Med
17727,Med
386668,Low
25123,Low
126549,Low
430053,Low
172746,Med
445255,Low
99051,Low
187708,Med
413219,Low
280695,Low
346963,Med
30737,Low
135651,Low
18129,Low
339294,Low
293887,Low
64862,Low
137394,Med
197932,Low
433955,Low
75572,Med
351495,Med
141355,Low
89823,Low
117154,Low
299596,Med
119671,Low
216643,Low
215113,Low
403304,Low
341454,Low
283019,Low
179220,Low
203828,Med
293769,Low
203292,Med
317056,Low
109074,Med
313979,Low
375877,Low
44651,Med
215902,Low
407094,Low
189085,Low
42174,Low
122316,Low
97176,Low
250266,Low
85957,Low
260472,Low
255345,Low
294016,Low
141102,Med
371423,Low
265070,Med
162431,Med
68626,Med
310296,Low
120997,Low
307288,Med
310108,Low
371055,Med
306295,Low
431899,Low
59898,Low
387156,Low
196379,Low
131404,Low
372932,Low
81431,Low
284482,Med
76899,Med
313462,Med
176888,Med
140170,Low
403420,Low
265248,Low
135588,Low
115697,Low
194890,Low
340845,Low
16844,Low
394877,Med
404160,Low
453096,Med
121630,Low
405060,Low
199697,Med
306697,Low
95289,Med
177449,Low
33077,Low
321396,Med
58749,Low
346078,Med
267475,Med
42520,Low
47437,Med
92490,Low
57147,Low
342575,Med
245304,Low
200313,Low
45806,Low
410458,Low
58297,Low
386991,Low
353105,Med
276417,Low
209343,Med
317214,Low
399555,Low
116365,Low
20072,Low
445747,Low
138195,Low
72442,Med
324438,Low
260377,Low
416659,Med
229117,Med
226072,Low
342330,Med
284164,Low
400281,Low
66263,Low
135909,Med
63425,Low
87309,Low
110184,Low
74519,Low
42426,Low
132683,Low
96525,Low
307283,Med
359018,Low
127879,Low
124852,Low
286758,Low
65294,Low
338267,Low
382300,Low
264482,Med
174650,Low
69684,Low
157324,Med
196709,Med
441056,Med
365561,Low
42770,Low
50113,Low
74370,Low
126336,Low
198379,Low
330893,Low
321520,Low
339923,Low
218651,Med
339538,Low
145983,Low
398634,Low
273567,Med
59475,Low
78276,Low
56307,Low
14221,Low
296648,Low
229920,Low
22767,Low
354892,Low
231089,Low
422378,Low
232576,Low
382916,Low
154583,Low
411123,Low
71984,Med
270752,Low
330308,Low
299693,Low
85511,Low
105044,Low
70969,Low
349910,Low
171868,Low
129705,Low
144651,Low
272336,Low
329917,Low
214619,Low
43729,Low
177688,Low
67458,Low
350399,Low
98404,Med
77530,Low
57001,Med
361895,Low
138198,Low
140131,Low
33245,Low
249414,Low
267131,Low
210861,Low
84309,Med
36278,Low
54846,Low
77768,Low
118725,Low
44731,Low
318794,Low
289380,Med
366264,Low
408181,Low
26403,Low
106211,Med
359160,Low
286459,Low
345798,Low
421284,Med
449402,Med
205163,Low
94873,Low
338378,Low
202718,Low
322285,Low
48947,Low
214727,Low
142443,Low
453518,Low
37522,Low
286742,Med
292353,Low
441954,Low
195517,Low
55303,Low
155865,Low
107696,Low
375038,Low
316075,Med
209278,Low
320522,Low
103650,Low
163451,Low
203672,Low
88768,Low
379816,Low
449700,Med
341883,Med
50148,Med
315378,Low
233593,Low
440736,Low
173763,Low
163300,Low
349824,Med
187800,Med
320105,Low
139874,Low
121365,Low
419924,Low
358796,Med
333417,Low
434336,Med
230257,Low
153800,Low
165815,Low
45507,Low
433456,Low
72512,Low
189526,Low
364222,Low
369065,Low
317563,Low
107527,Low
115401,Low
124831,Low
281192,Low
205414,Low
207879,Low
143361,Low
421640,Low
81411,Low
180500,Low
425875,Med
282985,Med
84970,Low
101801,Low
24029,Low
223255,Med
236346,Low
368482,Med
366414,Low
150075,Med
228046,Low
432386,Low
349213,Low
371868,Low
72433,Low
20786,Low
244887,Low
246270,Med
304648,Med
119891,Low
197353,Med
106252,Low
45550,Low
68156,Low
59415,Med
436159,Low
175373,Low
94494,Low
109866,Med
394142,Med
387482,Low
210663,Low
214832,Low
49934,Low
214818,Low
71273,Low
99814,Low
100882,Low
119214,Med
131285,Low
406532,Low
168582,Low
122074,Low
45264,Low
388375,Low
61692,Low
192735,Low
438542,Low
226607,Low
252512,Low
272157,Low
73952,Med
431712,Low
173172,Low
43285,Med
305600,Low
306634,Low
177943,Med
66533,Low
415370,Med
236213,Low
282374,Low
131716,Med
50924,Med
42919,Low
204280,Low
96909,Low
214151,Low
206951,Low
89526,Low
103745,Low
378330,Low
21944,Med
397036,Low
163508,Low
134671,Low
10251,Low
181442,Low
379537,Med
285207,Low
67772,Low
82913,Low
148733,Low
260048,Low
441863,Low
299030,Low
393439,Low
33767,Low
100380,Low
324870,Low
156596,Low
78902,Low
297169,Med
260084,Med
140972,Low
48856,Low
353376,Low
89395,Low
99918,Low
361660,Low
188233,Med
50371,Low
428061,Low
42467,Low
179909,Low
430653,Med
13788,Low
347245,Low
112849,Low
51004,Low
342080,Low
234479,Low
47049,Low
272916,Low
396007,Low
77483,Low
64879,Med
55794,Low
129049,Med
415684,Low
143567,Low
210654,Med
208651,Med
347254,Low
371904,Med
52289,Low
181361,Low
96781,Low
369312,Low
398231,Low
23979,Low
420382,Low
452189,Low
135550,Low
230039,Low
448028,Med
220974,Low
44848,Low
192851,Low
305439,Low
169163,Med
44521,Med
308715,Low
107354,Low
233203,Low
283571,Low
195228,Low
187474,Low
189883,Med
135953,Low
62275,Low
403440,Med
209729,Low
49879,Low
332564,Low
172743,Low
41545,Low
101386,Low
34412,Low
317508,Low
103360,Med
140416,Med
202510,Low
424688,Low
153476,Low
37786,Low
227418,Low
196818,Med
256424,Low
282719,Low
128865,Med
236321,Low
63279,Low
388291,Low
68750,Low
381484,Med
190166,Low
326768,Med
69003,Low
426210,Low
99765,Low
47604,Med
410803,Low
205609,Low
273781,Low
55722,Low
139311,Low
30360,Low
340855,Med
253248,Low
179365,Low
199719,Med
228715,Low
214360,Low
159596,Low
34751,Low
187119,Low
86634,Med
180141,Low
166840,Low
272416,Low
442939,Med
284197,Low
291594,Med
283937,Low
278887,Low
112229,Low
38848,Low
53375,Low
123678,Low
48819,Low
41952,Low
191922,Low
61916,Med
97038,Low
93396,Low
78178,Med
371576,Low
334369,Low
141030,Low
216399,Low
362408,Med
16927,Low
203029,Low
129620,Low
236990,Med
125516,Med
83547,Low
316689,Low
376700,Med
254732,Low
429367,Med
395026,Low
208864,Low
259231,Low
270721,Low
132708,Med
364764,Low
368897,Med
322408,Low
139382,Med
33773,Low
45371,Low
140463,Low
25674,Low
90336,Med
57414,Low
235341,Low
88858,Low
55360,Low
252332,Low
188032,Low
42617,Low
251793,Med
104005,Low
34954,Low
58963,Low
392597,Low
236173,Med
299211,Low
64517,Low
155993,Med
107765,Low
268554,Low
324141,Low
54354,Low
147275,Med
287848,Low
377942,Med
157342,Low
109048,Low
420373,Low
408674,Low
65316,Low
61275,Low
386897,Low
246344,Low
95340,Low
162519,Low
263996,Low
210718,Low
387306,Low
191693,Med
129082,Low
50805,Low
53068,Low
28599,Low
278357,Med
183211,Low
194912,Low
296215,Med
112126,Low
175066,Low
236757,Low
442378,Low
50450,Low
248275,Low
208569,Med
276497,Med
71694,Med
386915,Low
40085,Low
127553,Low
262773,Low
62482,Low
20293,Low
336634,Low
34754,Med
221922,Low
101617,Low
215416,Med
218771,Low
278237,Low
232397,Med
386687,Med
200183,Low
211497,Low
162198,Low
326198,Low
38486,Low
331070,Low
405132,Low
70372,Low
48838,Low
40073,Med
410125,Med
127734,Low
201333,Low
137817,Med
35337,Med
437716,Low
247988,Low
385829,Low
158586,Low
381231,Med
144759,Low
231126,Med
409002,Low
130712,Low
202694,Low
417890,Med
112883,Low
43140,Low
165238,Low
402021,Low
250597,Low
339348,Low
97631,Low
203864,Med
105034,Med
183793,Low
54985,Med
361246,Low
131960,Low
152191,Low
187730,Low
47521,Med
228178,Med
43339,Low
87609,Med
297383,Low
450976,Med
421452,Low
257582,Low
293035,Low
260057,Low
22343,Low
152497,Low
273611,Med
423770,Med
111415,Low
125097,Low
339834,Low
166937,Med
441596,Low
356851,Med
238841,Low
265195,Low
359830,Low
54653,Low
369890,Med
430687,Low
216092,Med
338436,Med
226074,Med
250570,Low
259327,Med
260568,Low
155693,Low
66102,Low
108715,Low
57500,Low
249652,Low
45819,Low
36591,Low
24846,Low
410426,Low
359554,Low
98985,Low
361980,Low
379124,Low
172969,Low
252607,Med
165860,Low
38290,Low
47885,Low
422526,Med
225536,Med
87741,Low
40352,Low
44509,Low
111797,Low
53497,Low
92861,Low
359999,Med
104032,Low
95169,Low
238346,Low
428672,Low
265839,Low
423794,Med
396969,Low
448574,Med
104346,Low
292397,Low
58930,Low
178162,Low
88349,Low
67602,Low
346557,Med
161270,Low
107409,Low
264706,Low
166944,Low
196113,Med
218521,Med
268587,Med
88847,Low
264397,Low
302751,Med
102091,Low
123905,Low
398100,Low
224279,Med
64903,Low
343553,Low
432050,Low
257191,Low
100660,Med
292163,Low
132927,Low
202280,Low
184960,Low
372397,Low
260245,Low
241925,Low
321600,Med
327758,Low
398253,Low
22017,Low
396756,Low
75624,Low
174985,Low
348150,Low
39036,Low
35114,Low
269811,Med
224300,Low
20667,Low
156815,Low
203479,Low
111500,Med
407921,Low
137572,Low
45165,Low
440338,Low
313447,Low
432222,Low
221749,Low
99008,Med
131460,Low
274545,Low
160080,Low
207424,Med
161638,Low
174626,Low
400144,Med
299578,Low
266022,Med
338207,Med
84046,Low
269961,Med
25068,Low
207075,Low
63942,Low
298096,Med
34483,Low
335146,Low
75020,Low
126548,Low
286354,Med
63772,Low
104630,Low
236340,Low
78960,Med
65799,Low
412910,Low
282737,Low
366355,Low
211330,Low
354230,Low
178012,Low
29147,Low
178250,Low
34894,Low
73769,Low
148745,Med
188975,Low
359805,Low
61066,Med
309961,Low
404213,Med
56669,Low
337466,Low
425712,Low
304289,Low
76239,Low
247974,Med
46538,Low
163502,Med
77097,Low
340702,Low
14099,Med
109177,Low
115098,Low
99844,Low
172509,Low
25134,Low
399498,Low
98606,Med
293853,Low
330920,Med
159788,Low
32209,Low
251166,Med
161847,Med
182882,Low
297702,Med
145097,Low
208871,Med
187896,Low
29991,Med
87347,Med
66414,Low
106413,Low
21226,Low
316208,Low
119097,Med
91956,Low
84534,Low
144526,Low
56409,Low
210947,Low
119152,Med
191661,Low
328597,Med
129253,Low
271875,Med
164839,Low
113690,Low
302758,Low
263348,Low
388927,Med
100034,Low
108020,Low
258945,Med
102282,Low
444498,Med
263589,Med
153193,Low
30473,Low
173178,Low
439220,Low
357684,Low
116511,Med
418773,Med
222496,Low
51964,Low
78110,Low
25272,Low
44589,Low
57381,Low
121547,Low
254116,Med
160511,Low
185038,Low
44743,Low
196137,Low
63257,Med
302622,Low
233485,Low
340362,Low
425096,Low
46237,Low
445762,Med
96226,Med
187234,Low
16717,Low
39143,Low
340469,Low
106059,Low
43037,Low
280053,Med
232064,Med
423604,Med
99621,Low
47769,Low
360140,Low
97235,Low
193458,Low
399580,Med
286043,Med
83483,Low
387398,Low
61502,Low
46274,Low
41591,Low
123531,Med
415693,Low
95332,Low
71550,Med
197884,Med
411726,Med
277702,Low
48412,Low
86557,Low
114860,Low
277284,Low
214133,Low
37262,Low
37504,Low
432777,Med
226001,Low
183852,Low
181859,Low
44329,Med
203282,Low
258911,Med
49800,Med
128542,Low
329715,Low
437646,Med
333562,Low
33554,Low
96911,Med
246339,Med
348877,Low
436897,Low
157950,Low
316318,Med
72223,Med
104670,Low
220005,Low
255238,Med
14892,Low
117413,Med
65414,Med
237069,Low
101546,Low
315502,Low
121817,Med
59900,Low
204034,Low
227501,Low
65736,Low
172710,Low
116282,Low
158570,Low
417612,Low
234617,Low
181474,Low
94698,Low
227968,Low
130812,Low
308225,Med
124762,Low
228627,Med
115723,Low
72575,Low
64634,Low
176617,Low
144514,Med
109077,Med
108505,Low
86576,Med
142350,Low
196220,Low
414071,Low
218232,Low
45474,Low
313659,Low
98010,Low
298556,Med
387834,Low
358954,Low
169602,Low
32365,Low
31935,Low
65899,Low
327485,Low
48747,Low
47678,Low
75071,Low
96051,Low
160036,Low
45889,Med
332360,Low
68035,Low
174646,Med
177945,Low
323584,Low
66590,Low
118689,Low
93025,Low
119331,Med
196081,Low
72293,Med
107988,Low
18755,Low
417690,Low
147432,Low
238065,Low
117334,Low
17089,Med
97061,Low
113742,Low
35365,Med
121533,Low
141164,Low
419175,Med
38494,Low
387061,Low
136159,Low
387322,Low
76348,Med
71610,Low
96820,Low
132270,Med
73045,Low
115082,Low
187130,Low
34840,Low
127889,Low
430775,Low
32008,Low
96646,Low
86501,Low
108550,Low
26189,Low
198921,Med
335912,Low
235602,Med
433047,Med
382388,Low
17638,Low
207144,Low
51052,Low
348093,Low
38159,Low
439107,Med
212382,Low
283565,Low
139699,Low
343860,Low
175503,Med
168304,Low
54827,Low
151867,Low
203337,Low
39290,Low
47900,Med
330860,Low
51079,Low
428070,Low
57095,Low
184364,Med
75459,Med
146981,Med
153905,Low
165047,Low
81657,Low
310280,Med
82512,Low
135915,Low
221532,Med
434506,Low
184193,Low
238602,Low
260360,Low
58850,Med
105853,Low
281382,Med
175234,Low
51625,Low
74452,Low
206149,Low
387411,Low
382655,Low
372671,Low
76203,Low
368253,Low
23112,Low
124234,Med
96429,Med
143496,Low
69269,Low
245846,Low
77924,Low
233661,Low
40643,Low
161122,Low
340470,Low
51439,Low
123240,Low
41931,Low
85283,Low
101745,Low
86169,Med
293027,Low
329357,Low
58939,Low
65247,Low
259616,Med
45359,Low
115680,Low
107066,Low
49505,Low
32028,Low
50035,Low
49876,Low
180311,Low
137808,Low
141269,Med
169647,Low
258600,Low
378170,Low
151378,Low
95503,Low
92865,Low
397544,Low
67605,Low
295540,Med
61694,Low
137266,Low
284684,Med
102144,Low
124720,Low
56752,Low
299053,Low
108914,Low
154599,Low
44563,Low
37973,Low
37237,Low
330840,Med
124112,Low
319575,Med
184331,Low
111749,Med
131226,Low
57583,Low
96277,Med
153910,Med
78570,Med
37897,Low
270745,Low
241725,Low
265974,Low
274227,Med
163544,Low
171678,Low
221702,Med
172506,Low
327339,Med
177595,Low
362716,Med
137496,Low
106938,Low
34613,Low
225249,Low
99021,Low
451158,Low
171498,Low
354822,Low
245370,Low
413293,Low
54966,Med
185073,Low
210522,Low
410052,Low
110366,Low
367293,Low
53779,Low
320775,Low
417618,Med
21134,Low
319333,Low
389120,Med
158015,Low
68949,Med
53661,Low
400575,Low
28868,Low
336588,Low
100334,Low
151424,Low
92885,Low
23884,Low
374947,Med
282333,Med
301765,Low
365951,Low
90818,Low
311153,Med
387815,Med
265504,Low
204463,Med
170926,Low
413594,Med
93643,Med
414830,Low
297400,Low
153971,Med
67001,Low
218906,Med
87657,Low
441568,Low
91433,Low
353908,Low
232348,Med
301307,Low
210646,Low
62448,Low
51978,Low
202011,Med
179837,Low
443363,Low
329301,Low
213732,Low
61881,Low
447500,Low
54263,Low
350111,Low
186413,Low
444429,Low
402895,Low
58397,Low
269671,Low
332501,Low
63889,Low
38106,Low
76009,Low
357828,Low
119771,Med
73864,Low
105382,Low
202648,Low
52857,Low
350514,Low
231398,Med
278486,Med
287267,Low
156393,Low
155205,Low
106154,Low
365462,Med
47475,Low
381364,Low
255340,Low
292324,Low
238249,Med
419207,Low
40165,Med
86462,Low
439021,Low
210103,Low
417692,Med
31970,Low
330868,Low
196208,Low
111431,Low
112777,Med
324662,Low
66478,Low
333971,Med
133486,Low
325603,Low
55949,Low
295341,Low
281131,Low
246522,Med
334241,Low
310786,Low
300121,Med
59260,Low
376655,Med
350962,Low
148001,Med
422577,Low
251983,Low
128184,Low
97576,Low
351039,Low
83296,Low
192990,Low
164439,Low
39192,Low
320193,Low
46959,Low
401135,Low
179288,Low
165177,Low
112908,Med
25657,Med
33539,Low
218311,Low
165858,Low
291986,Low
39227,Low
216076,Low
428626,Low
26014,Low
353928,Low
39712,Low
168408,Low
56689,Low
82973,Med
259416,Med
214777,Low
231355,Low
405787,Med
127620,Low
403749,Low
359286,Low
445338,Med
87790,Low
287088,Low
311926,Med
205194,Low
28936,Low
142445,Low
223670,Low
74204,Low
140488,Med
395680,Low
185850,Low
41917,Low
44024,Low
399465,Low
77456,Med
164208,Low
406324,Low
307825,Med
358807,Low
137575,Low
306588,Med
340641,Med
201352,Low
123538,Low
177316,Low
107084,Low
34050,Low
252323,Low
228417,Med
134500,Low
40753,Low
427821,Low
381301,Med
130730,Med
90054,Low
193619,Low
298672,Med
355525,Low
77428,Low
276832,Low
288919,Low
189491,Low
117215,Low
230797,Med
274978,Med
446867,Low
117760,Low
361623,Low
147125,Low
397603,Med
407038,Med
356936,Low
64999,Low
97670,Low
184191,Low
342068,Low
376095,Low
226213,Low
141424,Low
71272,Low
32302,Low
96012,Low
44863,Low
21555,Med
159812,Low
109582,Low
380759,Low
159231,Low
316678,Low
52473,Med
257473,Low
276483,Med
40041,Low
169362,Low
318029,Low
50185,Low
448900,Med
396189,Low
238682,Low
364429,Low
414811,Med
148280,Med
161483,Low
97592,Low
380553,Low
161150,Low
310103,Low
52257,Low
218802,Med
118868,Low
195491,Low
86966,Low
45205,Low
395305,Low
24871,Low
48473,Low
36964,Med
274986,Low
402394,Med
81796,Low
336913,Low
146667,Low
232253,Low
34107,Low
281448,Low
177472,Low
37173,Low
26476,Low
35210,Low
30411,Low
387308,Low
131909,Med
55865,Med
309965,Low
92845,Low
22327,Low
255568,Low
43432,Med
186032,Low
58261,Low
202153,Low
218210,Med
296740,Low
234812,Low
402507,Low
255248,Low
249978,Med
125033,Med
323185,Low
271790,Med
81454,Low
129453,Low
227025,Low
66264,Low
89363,Low
331392,Low
365235,Low
425181,Low
40549,Low
157798,Med
112842,Low
160969,Low
290525,Low
244906,Med
124779,Med
361102,Low
235977,Low
188435,Low
166024,Med
23688,Low
151603,Low
334807,Low
316084,Low
194427,Med
322448,Low
199548,Med
89254,Med
128910,Low
180432,Med
61846,Low
38951,Low
194574,Med
254581,Med
322959,Low
168004,Low
76614,Low
414120,Low
168848,Low
45308,Med
453236,Low
300417,Low
219708,Low
68873,Med
174241,Med
264739,Low
145620,Low
50192,Low
266388,Low
313966,Low
315089,Med
428833,Med
366410,Med
22582,Low
185829,Low
206232,Low
161825,Low
78777,Low
155491,Med
68385,Low
84867,Low
414522,Low
241850,Med
215660,Low
307692,Med
234450,Low
169670,Low
83316,Med
188852,Low
94767,Low
105454,Low
438864,Low
453295,Low
101814,Low
46601,Low
283027,Low
249310,Low
84252,Med
185096,Low
425921,Low
175481,Low
150985,Low
397147,Med
301054,Med
367037,Low
398719,Med
287950,Low
140666,Low
22024,Low
289329,Low
247263,Low
405432,Med
388127,Low
148687,Med
207036,Low
349344,Low
26175,Low
116246,Med
36671,Low
179842,Low
67212,Low
220749,Low
198177,Low
399300,Low
318503,Low
265783,Med
306271,Low
75997,Low
382964,Low
214550,Low
35817,Low
336881,Low
379146,Low
333180,Med
269571,Low
83016,Med
429232,Low
44857,Low
185368,Low
386095,Low
262548,Low
184418,Low
72050,Low
270633,Low
256847,Med
42203,Low
247188,Low
246273,Low
237105,Low
78962,Low
343779,Med
62899,Low
98740,Low
107090,Med
450330,Med
102831,Low
101930,Low
309273,Low
190199,Low
41740,Low
69950,Low
153203,Low
136493,Low
40187,Low
101719,Low
127745,Low
38152,Low
386316,Med
42846,Low
303711,Med
302097,Med
81774,Med
284196,Med
430523,Low
100573,Low
260651,Low
90939,Med
93273,Low
98187,Low
215242,Low
160459,Low
373967,Med
97033,Low
384984,Med
430350,Low
352946,Low
258672,Med
44126,Low
52412,Low
40283,Med
135104,Low
60177,Low
56825,Med
52133,Low
326999,Low
395359,Low
237042,Low
180882,Med
